Player1,0.0,0.0,40.9875927033645,50.57225564372493,90.90677925146156
Player2,0.0,0.0,0.0,44.67871313113574,2033.6523920673935
Player 2,0.0,0.0,0.0,0.0,151.76837475130378
Alex,2012.10779715014,2599.821336240624,2885.263124503359,2885.263124503359,2933.9522029242908
